Data Point,Date Time,Test Time (s),Step Time (s),Cycle Index,Step Index,Current (A),Voltage (V),Power (W),Charge Capacity (Ah),Discharge Capacity (Ah),Charge Energy (Wh),Discharge Energy (Wh),ACR (Ohm),dV/dt (V/s),Internal Resistance (Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah)
10201,	09/25/2022 18:17:00.835,269447.0929,30860.0007,5,25,-0.009999946,3.762258,-0.037622376838068,0.2230298,0.08570509,0.8546603,0.3388467,,0.00000213365910894936,,,
10202,	09/25/2022 18:17:10.834,269457.0922,30870,5,25,-0.009999774,3.761963,-0.037618779796362,0.2230298,0.08573287,0.8546603,0.3389512,,,,,
10203,	09/25/2022 18:17:20.834,269467.0923,30880.0001,5,25,-0.009999767,3.762008,-0.037619203452136,0.2230298,0.08576063,0.8546603,0.3390557,,-0.0000200330196094001,,,
10204,	09/25/2022 18:17:30.836,269477.0939,30890.0017,5,25,-0.009999938,3.761806,-0.037617826768028,0.2230298,0.08578841,0.8546603,0.3391601,,-0.0000248138694587396,,,
10205,	09/25/2022 18:17:40.834,269487.0923,30900.0001,5,25,-0.009999869,3.761832,-0.037617827200008,0.2230298,0.08581618,0.8546603,0.3392646,,-0.00000474118905913201,,0,
10206,	09/25/2022 18:17:50.835,269497.0929,30910.0007,5,25,-0.00999992,3.761516,-0.03761485907872,0.2230298,0.08584395,0.8546603,0.3393691,,0.00000841672590468079,,,
10207,	09/25/2022 18:18:00.835,269507.0929,30920.0007,5,25,-0.009999873,3.761585,-0.037615372278705,0.2230298,0.08587173,0.8546603,0.3394735,,-0.0000154889094119426,,,
10208,	09/25/2022 18:18:10.836,269517.0944,30930.0022,5,25,-0.009999756,3.761337,-0.037612452233772,0.2230298,0.0858995,0.8546603,0.339578,,,,,
10209,	09/25/2022 18:18:20.835,269527.0931,30940.0009,5,25,-0.009999916,3.761302,-0.037612704050632,0.2230298,0.08592729,0.8546603,0.3396825,,-0.0000253256403084379,,,
10210,	09/25/2022 18:18:30.835,269537.0929,30950.0007,5,25,-0.009999881,3.761208,-0.037611632416248,0.2230298,0.08595505,0.8546603,0.3397869,,-0.00000940468271437567,,,
10211,	09/25/2022 18:18:40.836,269547.0938,30960.0016,5,25,-0.009999955,3.761017,-0.037610000754235,0.2230298,0.08598282,0.8546603,0.3398914,,-0.000000513662826051586,,0,0
10212,	09/25/2022 18:18:50.836,269557.0937,30970.0015,5,25,-0.009999927,3.761066,-0.037610385442182,0.2230298,0.0860106,0.8546603,0.3399959,,-0.0000108264302980388,,,
10213,	09/25/2022 18:19:00.835,269567.093,30980.0008,5,25,-0.009999888,3.760765,-0.03760722879432,0.2230298,0.08603837,0.8546603,0.3401003,,-0.0000257621704804478,,,
10214,	09/25/2022 18:19:10.835,269577.093,30990.0008,5,25,-0.009999845,3.760837,-0.037607787070265,0.2230298,0.08606614,0.8546603,0.3402048,,,,0.252008885145187,
10215,	09/25/2022 18:19:20.835,269587.0929,31000.0007,5,25,-0.009999955,3.76062,-0.0376060307721,0.2230298,0.08609392,0.8546603,0.3403092,,-0.0000114190297608729,,,
10216,	09/25/2022 18:19:30.835,269597.0931,31010.0009,5,25,-0.009999938,3.760572,-0.037605486844536,0.2230298,0.08612169,0.8546603,0.3404137,,0.00000727030510461191,,,
10217,	09/25/2022 18:19:40.835,269607.0929,31020.0007,5,25,-0.009999881,3.760302,-0.037602572524062,0.2230298,0.08614945,0.8546603,0.3405181,,0.00000237075209952309,,,
10218,	09/25/2022 18:19:50.835,269617.0927,31030.0005,5,25,-0.009999802,3.760371,-0.037602965446542,0.2230298,0.08617723,0.8546603,0.3406225,,-0.00003824813029496,,,
10219,	09/25/2022 18:20:00.834,269627.0924,31040.0002,5,25,-0.01000009,3.760154,-0.03760187841386,0.2230298,0.08620501,0.8546603,0.340727,,-0.0000251694800681435,,,
10220,	09/25/2022 18:20:10.835,269637.093,31050.0008,5,25,-0.009999856,3.760202,-0.037601478530912,0.2230298,0.08623279,0.8546603,0.3408314,,,,0,
10221,	09/25/2022 18:20:20.835,269647.0929,31060.0007,5,25,-0.009999748,3.759856,-0.037597612516288,0.2230298,0.08626055,0.8546603,0.3409358,,0.00000825763891043607,,,
10222,	09/25/2022 18:20:30.836,269657.0937,31070.0015,5,25,-0.009999923,3.759911,-0.037598820486853,0.2230298,0.08628833,0.8546603,0.3410403,,0.00000608533309787163,,,
10223,	09/25/2022 18:20:40.835,269667.093,31080.0008,5,25,-0.009999806,3.759635,-0.03759562063081,0.2230298,0.0863161,0.8546603,0.3411447,,-0.0000301875697914511,,,0
10224,	09/25/2022 18:20:50.835,269677.093,31090.0008,5,25,-0.009999955,3.759625,-0.037596080816875,0.2230298,0.08634386,0.8546603,0.341249,,-0.0000210208399948897,,,
10225,	09/25/2022 18:21:00.836,269687.0937,31100.0015,5,25,-0.009999817,3.759535,-0.037594662005095,0.2230298,0.08637164,0.8546603,0.3413535,,-0.00000367466509487713,,,
10226,	09/25/2022 18:21:10.834,269697.0923,31110.0001,5,25,-0.009999806,3.759354,-0.037592810685324,0.2230298,0.08639942,0.8546603,0.3414579,,,,0,
10227,	09/25/2022 18:21:20.834,269707.0922,31120,5,25,-0.01000004,3.759418,-0.03759433037672,0.2230298,0.08642718,0.8546603,0.3415623,,-0.00000805995387054281,,,
10228,	09/25/2022 18:21:30.835,269717.0935,31130.0013,5,25,-0.01000003,3.759073,-0.03759084277219,0.2230298,0.08645496,0.8546603,0.3416667,,-0.0000280146105069434,,,
10229,	09/25/2022 18:21:40.835,269727.093,31140.0008,5,25,-0.009999661,3.759185,-0.037590575636285,0.2230298,0.08648273,0.8546603,0.3417711,,-0.0000234718008869095,,,
10230,	09/25/2022 18:21:50.835,269737.093,31150.0008,5,25,-0.009999895,3.758929,-0.037588895312455,0.2230298,0.08651051,0.8546603,0.3418756,,0.0000073889041232178,,,
10231,	09/25/2022 18:22:00.835,269747.0929,31160.0007,5,25,-0.009999743,3.758955,-0.037588583948565,0.2230298,0.08653827,0.8546603,0.3419799,,-0.00000367466509487713,,,
10232,	09/25/2022 18:22:10.835,269757.0929,31170.0007,5,25,-0.00999986,3.758657,-0.03758604378802,0.2230298,0.08656605,0.8546603,0.3420843,,,,0,
10233,	09/25/2022 18:22:20.835,269767.0928,31180.0006,5,25,-0.01000002,3.758716,-0.03758723517432,0.2230298,0.08659383,0.8546603,0.3421887,,-0.0000109844795588288,,,
10234,	09/25/2022 18:22:30.834,269777.0922,31190,5,25,-0.009999678,3.758438,-0.037583169782964,0.2230298,0.0866216,0.8546603,0.3422931,,-0.0000190053706319304,,,
10235,	09/25/2022 18:22:40.835,269787.0933,31200.0011,5,25,-0.009999873,3.758533,-0.037584852666309,0.2230298,0.08664937,0.8546603,0.3423975,,-0.0000128810797832557,,,0
10236,	09/25/2022 18:22:50.835,269797.0934,31210.0012,5,25,-0.009999771,3.758196,-0.037581099373116,0.2230298,0.08667714,0.8546603,0.3425018,,-0.00001201191025757,,,
10237,	09/25/2022 18:23:00.834,269807.0923,31220.0001,5,25,-0.00999981,3.758263,-0.03758191593003,0.2230298,0.08670492,0.8546603,0.3426062,,,,,
10238,	09/25/2022 18:23:10.835,269817.093,31230.0008,5,25,-0.009999845,3.757963,-0.037579047515735,0.2230298,0.08673268,0.8546603,0.3427106,,0.00000663810396872577,,0,
10239,	09/25/2022 18:23:20.835,269827.093,31240.0008,5,25,-0.009999791,3.757942,-0.037578634590122,0.2230298,0.08676046,0.8546603,0.342815,,-0.000022718200852978,,,
10240,	09/25/2022 18:23:30.834,269837.0922,31250,5,25,-0.00999981,3.757921,-0.03757849599501,0.2230298,0.08678824,0.8546603,0.3429193,,-0.0000343781794072129,,,3.99914193153381
10241,	09/25/2022 18:23:40.835,269847.093,31260.0008,5,25,-0.009999838,3.757689,-0.037576281254382,0.2230298,0.08681601,0.8546603,0.3430237,,0.00000185708904609783,,,
10242,	09/25/2022 18:23:50.835,269857.093,31270.0008,5,25,-0.01000001,3.75776,-0.0375776375776,0.2230298,0.08684378,0.8546603,0.3431281,,0.00000837665538711008,,,
10243,	09/25/2022 18:24:00.836,269867.0944,31280.0022,5,25,-0.009999841,3.757432,-0.037573722568312,0.2230298,0.08687156,0.8546603,0.3432325,,,,,
10244,	09/25/2022 18:24:10.834,269877.0922,31290,5,25,-0.01000001,3.757521,-0.03757524757521,0.2230298,0.08689933,0.8546603,0.3433368,,-0.0000248138694587396,,0,
10245,	09/25/2022 18:24:20.835,269887.0929,31300.0007,5,25,-0.009999895,3.757215,-0.037571755492425,0.2230298,0.08692709,0.8546603,0.3434411,,-0.0000360749399987981,,,
10246,	09/25/2022 18:24:30.836,269897.0938,31310.0016,5,25,-0.009999935,3.757306,-0.03757281577511,0.2230298,0.08695488,0.8546603,0.3435455,,0.00000742780093787587,,,
10247,	09/25/2022 18:24:40.835,269907.093,31320.0008,5,25,-0.009999748,3.756996,-0.037569013237008,0.2230298,0.08698265,0.8546603,0.3436499,,0.00000699423890182516,,,
10248,	09/25/2022 18:24:50.835,269917.0929,31330.0007,5,25,-0.01000001,3.757097,-0.03757100757097,0.2230298,0.08701041,0.8546603,0.3437542,,-0.0000230735895456746,,,
10249,	09/25/2022 18:25:00.835,269927.0929,31340.0007,5,25,-0.009999834,3.756784,-0.037567216373856,0.2230298,0.08703819,0.8546603,0.3438585,,,,,
10250,	09/25/2022 18:25:10.836,269937.0938,31350.0016,5,25,-0.009999817,3.756882,-0.037568132490594,0.2230298,0.08706597,0.8546603,0.3439629,,-0.000030347879146575,,0,
10251,	09/25/2022 18:25:20.836,269947.0939,31360.0017,5,25,-0.009999966,3.756596,-0.037565832275736,0.2230298,0.08709375,0.8546603,0.3440672,,0.0000118932703117025,,,
10252,	09/25/2022 18:25:30.835,269957.0931,31370.0009,5,25,-0.009999951,3.756648,-0.037566295924248,0.2230298,0.08712152,0.8546603,0.3441716,,0.00000533419097337173,,,0
10253,	09/25/2022 18:25:40.835,269967.0929,31380.0007,5,25,-0.009999994,3.756396,-0.037563937461624,0.2230298,0.08714929,0.8546603,0.3442759,,-0.0000216133503272431,,,
10254,	09/25/2022 18:25:50.835,269977.0931,31390.0009,5,25,-0.009999802,3.756302,-0.037562276252204,0.2230298,0.08717707,0.8546603,0.3443802,,-0.0000314517092192546,,,
10255,	09/25/2022 18:26:00.835,269987.0929,31400.0007,5,25,-0.009999916,3.756248,-0.037562164475168,0.2230298,0.08720484,0.8546603,0.3444846,,,,,
10256,	09/25/2022 18:26:10.835,269997.093,31410.0008,5,25,-0.009999864,3.756019,-0.037559679181416,0.2230298,0.0872326,0.8546603,0.3445888,,-0.00000403004378313199,,0,
10257,	09/25/2022 18:26:20.834,270007.0923,31420.0001,5,25,-0.009999853,3.756106,-0.037560507852418,0.2230298,0.08726039,0.8546603,0.3446932,,0.00000375393892682041,,,
10258,	09/25/2022 18:26:30.836,270017.0939,31430.0017,5,25,-0.009999763,3.755788,-0.037556989878244,0.2230298,0.08728816,0.8546603,0.3447975,,-0.00000853470555739477,,,
10259,	09/25/2022 18:26:40.834,270027.0923,31440.0001,5,25,-0.009999877,3.755865,-0.037558188028605,0.2230298,0.08731592,0.8546603,0.3449018,,-0.0000269475403911201,,0.24467159807682,
10260,	09/25/2022 18:26:50.836,270037.0943,31450.0021,5,25,-0.009999724,3.755581,-0.037554773459644,0.2230298,0.0873437,0.8546603,0.3450061,,-0.0000148960998558323,,,
10261,	09/25/2022 18:27:00.834,270047.0922,31460,5,25,-0.00999986,3.755661,-0.03755608420746,0.2230298,0.08737148,0.8546603,0.3451104,,,,,
10262,	09/25/2022 18:27:10.835,270057.093,31470.0008,5,25,-0.00999981,3.75537,-0.0375529864797,0.2230298,0.08739926,0.8546603,0.3452148,,0.000000592692799727956,,,
10263,	09/25/2022 18:27:20.835,270067.093,31480.0008,5,25,-0.009999713,3.755428,-0.037553202192164,0.2230298,0.08742702,0.8546603,0.345319,,-0.00000347707396031183,,,
10264,	09/25/2022 18:27:30.835,270077.0929,31490.0007,5,25,-0.009999705,3.755132,-0.03755021223606,0.2230298,0.0874548,0.8546603,0.3454233,,-0.0000197169101738837,,,
10265,	09/25/2022 18:27:40.835,270087.093,31500.0008,5,25,-0.009999787,3.755226,-0.037551460136862,0.2230298,0.08748257,0.8546603,0.3455276,,-0.000026828780391952,,0,0
10266,	09/25/2022 18:27:50.835,270097.093,31510.0008,5,25,-0.009999791,3.754943,-0.037548645216913,0.2230298,0.08751035,0.8546603,0.3456319,,-0.00000873226781550329,,,
10267,	09/25/2022 18:28:00.836,270107.0943,31520.0021,5,25,-0.009999977,3.754943,-0.037549343636311,0.2230298,0.08753811,0.8546603,0.3457362,,,,,
10268,	09/25/2022 18:28:10.835,270117.093,31530.0008,5,25,-0.009999923,3.754737,-0.037547080885251,0.2230298,0.08756589,0.8546603,0.3458405,,-0.0000105096396509907,,,
10269,	09/25/2022 18:28:20.836,270127.0943,31540.0021,5,25,-0.009999638,3.754631,-0.037544950823578,0.2230298,0.08759367,0.8546603,0.3459448,,-0.0000219705998460995,,,
10270,	09/25/2022 18:28:30.835,270137.0928,31550.0006,5,25,-0.00999981,3.754571,-0.03754499663151,0.2230298,0.08762143,0.8546603,0.346049,,-0.0000237468302657362,,,
10271,	09/25/2022 18:28:40.835,270147.093,31560.0008,5,25,-0.009999728,3.754358,-0.037542558814624,0.2230298,0.08764921,0.8546603,0.3461533,,-0.00000335856498168141,,0,
10272,	09/25/2022 18:28:50.836,270157.0939,31570.0017,5,25,-0.009999955,3.754451,-0.037544341049705,0.2230298,0.08767698,0.8546603,0.3462576,,,,,
10273,	09/25/2022 18:29:00.834,270167.0922,31580,5,25,-0.009999909,3.754184,-0.037541498369256,0.2230298,0.08770475,0.8546603,0.3463618,,0.00000268687404059165,,,
10274,	09/25/2022 18:29:10.835,270177.0928,31590.0006,5,25,-0.009999787,3.75421,-0.03754130035327,0.2230298,0.08773252,0.8546603,0.3464661,,-0.0000120513195724925,,,
10275,	09/25/2022 18:29:20.836,270187.0937,31600.0015,5,25,-0.009999778,3.753927,-0.037538436628206,0.2230298,0.0877603,0.8546603,0.3465704,,-0.0000261177792708622,,,
10276,	09/25/2022 18:29:30.835,270197.093,31610.0008,5,25,-0.00999992,3.753996,-0.03753965968032,0.2230298,0.08778808,0.8546603,0.3466747,,-0.000013472879800247,,,
10277,	09/25/2022 18:29:40.836,270207.0938,31620.0016,5,25,-0.009999661,3.753731,-0.037536037485191,0.2230298,0.08781584,0.8546603,0.3467789,,0.0000119730902952142,,0,0
10278,	09/25/2022 18:29:50.835,270217.0929,31630.0007,5,25,-0.009999799,3.753793,-0.037537175487607,0.2230298,0.08784362,0.8546603,0.3468831,,,,,
10279,	09/25/2022 18:30:00.835,270227.093,31640.0008,5,25,-0.009999778,3.753471,-0.037533876729438,0.2230298,0.0878714,0.8546603,0.3469874,,-0.000000987821294984315,,,
10280,	09/25/2022 18:30:10.835,270237.0931,31650.0009,5,25,-0.009999845,3.753587,-0.037535288194015,0.2230298,0.08789917,0.8546603,0.3470917,,-0.0000335043987433892,,,
10281,	09/25/2022 18:30:20.835,270247.0929,31660.0007,5,25,-0.009999735,3.753331,-0.037532315367285,0.2230298,0.08792694,0.8546603,0.3471959,,-0.0000181768191396259,,,
10282,	09/25/2022 18:30:30.835,270257.093,31670.0008,5,25,-0.009999881,3.753288,-0.037532433358728,0.2230298,0.08795471,0.8546603,0.3473001,,0.000000948245599374786,,,
10283,	09/25/2022 18:30:40.835,270267.093,31680.0008,5,25,-0.009999739,3.753104,-0.037530060439856,0.2230298,0.08798249,0.8546603,0.3474044,,0.00000604581691732164,,0,
10284,	09/25/2022 18:30:50.836,270277.0938,31690.0016,5,25,-0.00999972,3.753016,-0.03752910915552,0.2230298,0.08801026,0.8546603,0.3475086,,,,,
10285,	09/25/2022 18:31:00.835,270287.093,31700.0008,5,25,-0.009999853,3.752975,-0.037529198312675,0.2230298,0.08803803,0.8546603,0.3476128,,-0.0000321236802847125,,,
10286,	09/25/2022 18:31:10.835,270297.0931,31710.0009,5,25,-0.009999778,3.752695,-0.03752611690171,0.2230298,0.08806581,0.8546603,0.3477171,,-0.000027380139727029,,,
10287,	09/25/2022 18:31:20.835,270307.0929,31720.0007,5,25,-0.009999895,3.752789,-0.037527495957155,0.2230298,0.08809357,0.8546603,0.3478213,,0.0000128030096675502,,,
10288,	09/25/2022 18:31:30.835,270317.0928,31730.0006,5,25,-0.009999946,3.752531,-0.037525107363326,0.2230298,0.08812135,0.8546603,0.3479255,,0.00000162000003456342,,,
10289,	09/25/2022 18:31:40.834,270327.0922,31740,5,25,-0.01,3.75257,-0.0375257,0.2230298,0.08814913,0.8546603,0.3480297,,-0.0000320446597470436,,0,0
10290,	09/25/2022 18:31:50.834,270337.0922,31750,5,25,-0.009999724,3.75227,-0.03752166437348,0.2230298,0.08817689,0.8546603,0.3481339,,,,,
10291,	09/25/2022 18:32:00.836,270347.0938,31760.0016,5,25,-0.009999681,3.752374,-0.037522542992694,0.2230298,0.08820467,0.8546603,0.3482381,,-0.0000200725298782345,,,
10292,	09/25/2022 18:32:10.834,270357.0923,31770.0001,5,25,-0.009999795,3.752113,-0.037520360816835,0.2230298,0.08823245,0.8546603,0.3483424,,0.00000936439118959242,,,
10293,	09/25/2022 18:32:20.835,270367.0931,31780.0009,5,25,-0.009999814,3.752135,-0.03752065210289,0.2230298,0.08826023,0.8546603,0.3484466,,-0.00000241010388890572,,,
10294,	09/25/2022 18:32:30.835,270377.0929,31790.0007,5,25,-0.009999774,3.751845,-0.03751760208303,0.2230298,0.08828798,0.8546603,0.3485507,,-0.00001825493927754,,,
10295,	09/25/2022 18:32:40.836,270387.0938,31800.0016,5,25,-0.009999864,3.751884,-0.037518329743776,0.2230298,0.08831576,0.8546603,0.348655,,-0.0000174260294443229,,0,
10296,	09/25/2022 18:32:50.835,270397.0931,31810.0009,5,25,-0.01000001,3.751661,-0.03751664751661,0.2230298,0.08834355,0.8546603,0.3487592,,,,,
10297,	09/25/2022 18:33:00.835,270407.0931,31820.0009,5,25,-0.009999787,3.751648,-0.037515680898976,0.2230298,0.08837131,0.8546603,0.3488634,,-0.00000517618400408537,,,
10298,	09/25/2022 18:33:10.835,270417.0929,31830.0007,5,25,-0.009999963,3.751428,-0.037514141197164,0.2230298,0.08839908,0.8546603,0.3489676,,-0.0000122488800116116,,,
10299,	09/25/2022 18:33:20.835,270427.093,31840.0008,5,25,-0.009999909,3.751328,-0.037512938629152,0.2230298,0.08842686,0.8546603,0.3490718,,-0.00000810000074125128,,,
10300,	09/25/2022 18:33:30.835,270437.093,31850.0008,5,25,-0.009999743,3.751324,-0.037512275909732,0.2230298,0.08845463,0.8546603,0.349176,,-0.0000231150206673192,,,
10301,	09/25/2022 18:33:40.836,270447.0938,31860.0016,5,25,-0.009999884,3.751058,-0.037510144877272,0.2230298,0.08848242,0.8546603,0.3492801,,-0.0000117352201414178,,,0
10302,	09/25/2022 18:33:50.835,270457.0929,31870.0007,5,25,-0.009999838,3.751135,-0.03751074231613,0.2230298,0.08851018,0.8546603,0.3493843,,,,0,
10303,	09/25/2022 18:34:00.835,270467.0929,31880.0007,5,25,-0.009999977,3.750902,-0.037508933729254,0.2230298,0.08853795,0.8546603,0.3494885,,0.000000553175425466179,,,
10304,	09/25/2022 18:34:10.835,270477.0929,31890.0007,5,25,-0.009999856,3.750926,-0.037508719866656,0.2230298,0.08856571,0.8546603,0.3495926,,0.0000088107090050471,,,
10305,	09/25/2022 18:34:20.836,270487.0938,31900.0016,5,25,-0.009999791,3.750596,-0.037505176125436,0.2230298,0.08859349,0.8546603,0.3496968,,-0.00002350995055167,,0.25839239358902,
10306,	09/25/2022 18:34:30.834,270497.0923,31910.0001,5,25,-0.009999981,3.750717,-0.037507098736377,0.2230298,0.08862127,0.8546603,0.349801,,-0.0000268305593635887,,,
10307,	09/25/2022 18:34:40.835,270507.0931,31920.0009,5,25,-0.009999942,3.750431,-0.037504092475002,0.2230298,0.08864904,0.8546603,0.3499052,,,,,
10308,	09/25/2022 18:34:50.834,270517.0923,31930.0001,5,25,-0.009999743,3.750457,-0.037503606132551,0.2230298,0.08867681,0.8546603,0.3500093,,0.00000256831390288426,,,
10309,	09/25/2022 18:35:00.836,270527.0945,31940.0023,5,25,-0.009999849,3.750179,-0.037501223722971,0.2230298,0.08870458,0.8546603,0.3501135,,-0.000000395128608943196,,,
10310,	09/25/2022 18:35:10.835,270537.093,31950.0008,5,25,-0.01000016,3.750275,-0.037503350044,0.2230298,0.08873235,0.8546603,0.3502176,,-0.0000312936608679593,,,
10311,	09/25/2022 18:35:20.835,270547.0929,31960.0007,5,25,-0.009999892,3.74998,-0.03749939500216,0.2230298,0.08876012,0.8546603,0.3503217,,-0.0000342181301675737,,,
10312,	09/25/2022 18:35:30.835,270557.0931,31970.0009,5,25,-0.009999774,3.749998,-0.037499132500452,0.2230298,0.0887879,0.8546603,0.3504259,,0.00000316076602757676,,0,
10313,	09/25/2022 18:35:40.835,270567.093,31980.0008,5,25,-0.009999884,3.749837,-0.037497935018908,0.2230298,0.08881567,0.8546603,0.3505301,,,,,0
10314,	09/25/2022 18:35:50.836,270577.0938,31990.0016,5,25,-0.009999739,3.749714,-0.037496161324646,0.2230298,0.08884345,0.8546603,0.3506342,,0.0000154110293806298,,,
10315,	09/25/2022 18:36:00.835,270587.0931,32000.0009,5,25,-0.009999814,3.749598,-0.037495282574772,0.2230298,0.08887122,0.8546603,0.3507383,,-0.0000250114298978588,,,
10316,	09/25/2022 18:36:10.835,270597.0928,32010.0006,5,25,-0.009999845,3.749396,-0.03749337884362,0.2230298,0.088899,0.8546603,0.3508425,,-0.0000318470993079245,,,
10317,	09/25/2022 18:36:20.835,270607.0929,32020.0007,5,25,-0.009999763,3.749483,-0.037493941372529,0.2230298,0.08892677,0.8546603,0.3509466,,0.00000327932207255799,,,
10318,	09/25/2022 18:36:30.835,270617.093,32030.0008,5,25,-0.009999795,3.748958,-0.03748881146361,0.2230298,0.08895455,0.8546603,0.3510508,,0.000005374060037866,,0,
10319,	09/25/2022 18:36:40.835,270627.0931,32040.0009,5,25,-0.009999739,3.749278,-0.037491801438442,0.2230298,0.08898231,0.8546603,0.3511549,,,,,
10320,	09/25/2022 18:36:50.835,270637.0929,32050.0007,5,25,-0.009999646,3.748981,-0.037488482860726,0.2230298,0.08901009,0.8546603,0.351259,,-0.00000347710192727391,,,
10321,	09/25/2022 18:37:00.834,270647.0923,32060.0001,5,25,-0.009999724,3.749049,-0.037489455262476,0.2230298,0.08903787,0.8546603,0.3513632,,-0.0000271843891823664,,,
10322,	09/25/2022 18:37:10.834,270657.0923,32070.0001,5,25,-0.009999912,3.748736,-0.037487030111232,0.2230298,0.08906563,0.8546603,0.3514672,,-0.00000971951794781489,,,
10323,	09/25/2022 18:37:20.836,270667.0938,32080.0016,5,25,-0.009999771,3.748846,-0.037487601514266,0.2230298,0.08909341,0.8546603,0.3515714,,-0.00000561110391572583,,,
10324,	09/25/2022 18:37:30.834,270677.0923,32090.0001,5,25,-0.009999951,3.748501,-0.037484826323451,0.2230298,0.08912119,0.8546603,0.3516755,,-0.0000116957999125589,,0,
10325,	09/25/2022 18:37:40.834,270687.0923,32100.0001,5,25,-0.009999666,3.748597,-0.037484717968602,0.2230298,0.08914896,0.8546603,0.3517796,,,,,0
10326,	09/25/2022 18:37:50.835,270697.0928,32110.0006,5,25,-0.009999974,3.748318,-0.037483082543732,0.2230298,0.08917673,0.8546603,0.3518837,,-0.0000307782211166341,,,
10327,	09/25/2022 18:38:00.835,270707.093,32120.0008,5,25,-0.009999806,3.748325,-0.03748252282495,0.2230298,0.08920451,0.8546603,0.3519878,,-0.0000200341801246395,,,
10328,	09/25/2022 18:38:10.836,270717.0939,32130.0017,5,25,-0.009999661,3.748129,-0.037480019384269,0.2230298,0.08923229,0.8546603,0.3520919,,0.00000553175414097495,,,
10329,	09/25/2022 18:38:20.836,270727.0945,32140.0023,5,25,-0.009999661,3.748053,-0.037479259410033,0.2230298,0.08926006,0.8546603,0.352196,,-0.00000584790177526884,,,
10330,	09/25/2022 18:38:30.835,270737.0928,32150.0006,5,25,-0.009999681,3.748008,-0.037478884385448,0.2230298,0.08928782,0.8546603,0.3523001,,-0.0000223245806409977,,0,
10331,	09/25/2022 18:38:40.835,270747.0931,32160.0009,5,25,-0.00999999,3.747783,-0.03747779252217,0.2230298,0.08931561,0.8546603,0.3524042,,,,,
10332,	09/25/2022 18:38:50.834,270757.0923,32170.0001,5,25,-0.009999817,3.747853,-0.037477844142901,0.2230298,0.08934338,0.8546603,0.3525083,,-0.0000216528605960775,,,
10333,	09/25/2022 18:39:00.835,270767.0928,32180.0006,5,25,-0.009999661,3.747514,-0.037473869592754,0.2230298,0.08937114,0.8546603,0.3526123,,0.00000430682894148049,,,3.88445901870728
10334,	09/25/2022 18:39:10.836,270777.0937,32190.0015,5,25,-0.009999931,3.747602,-0.037475761415462,0.2230298,0.08939892,0.8546603,0.3527164,,0.00000304249010696367,,,
10335,	09/25/2022 18:39:20.834,270787.0923,32200.0001,5,25,-0.009999838,3.747354,-0.037472932928652,0.2230298,0.0894267,0.8546603,0.3528205,,-0.00000975959392235382,,,
10336,	09/25/2022 18:39:30.835,270797.0931,32210.0009,5,25,-0.0099997,3.747385,-0.0374727257845,0.2230298,0.08945446,0.8546603,0.3529246,,-0.0000288424707832746,,0,
10337,	09/25/2022 18:39:40.835,270807.0929,32220.0007,5,25,-0.009999845,3.747074,-0.03747015920353,0.2230298,0.08948223,0.8546603,0.3530287,,,,,
10338,	09/25/2022 18:39:50.835,270817.093,32230.0008,5,25,-0.009999998,3.74714,-0.03747139250572,0.2230298,0.08951002,0.8546603,0.3531328,,-0.0000233519003813853,,,
10339,	09/25/2022 18:40:00.834,270827.0923,32240.0001,5,25,-0.009999696,3.746831,-0.037467170963376,0.2230298,0.08953779,0.8546603,0.3532368,,0.00000588775719734258,,,
10340,	09/25/2022 18:40:10.835,270837.0928,32250.0006,5,25,-0.009999692,3.746951,-0.037468355939092,0.2230298,0.08956555,0.8546603,0.3533408,,0.0000108659496618202,,,
10341,	09/25/2022 18:40:20.836,270847.0944,32260.0022,5,25,-0.009999624,3.746675,-0.0374653412502,0.2230298,0.08959333,0.8546603,0.3534449,,-0.0000279748692264548,,,
10342,	09/25/2022 18:40:30.836,270857.0939,32270.0017,5,25,-0.009999752,3.746727,-0.037466340811704,0.2230298,0.08962111,0.8546603,0.353549,,,,0,
10343,	09/25/2022 18:40:40.835,270867.0931,32280.0009,5,25,-0.009999646,3.746411,-0.037462783770506,0.2230298,0.08964887,0.8546603,0.353653,,-0.0000384460108762141,,,
10344,	09/25/2022 18:40:50.835,270877.093,32290.0008,5,25,-0.009999814,3.746484,-0.037464143153976,0.2230298,0.08967665,0.8546603,0.3537571,,-0.0000024102439510898,,,
10345,	09/25/2022 18:41:00.834,270887.0923,32300.0001,5,25,-0.009999596,3.746267,-0.037461156508132,0.2230298,0.08970442,0.8546603,0.3538612,,-0.0000011063509646192,,,0
10346,	09/25/2022 18:41:10.834,270897.0923,32310.0001,5,25,-0.0099997,3.746183,-0.0374607061451,0.2230298,0.0897322,0.8546603,0.3539652,,-0.000032163461582968,,,
10347,	09/25/2022 18:41:20.835,270907.0928,32320.0006,5,25,-0.009999763,3.746099,-0.037460102174537,0.2230298,0.08975997,0.8546603,0.3540692,,-0.0000303848792100325,,,
10348,	09/25/2022 18:41:30.835,270917.0929,32330.0007,5,25,-0.009999821,3.745893,-0.037458259485153,0.2230298,0.08978774,0.8546603,0.3541733,,,,0,
10349,	09/25/2022 18:41:40.836,270927.0939,32340.0017,5,25,-0.009999709,3.745979,-0.037458699920111,0.2230298,0.08981553,0.8546603,0.3542773,,0.0000110240898720804,,,
